                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    201,                 1.0838,                0.89626,                 1.3372,                 1.1433,                0.97003,                 1.3332,                 0.7166,                0.63442,                0.67507,                0.40107,                  1.425,                 1.1511,                 1.5512,                 1.3866,                 1.3942,                 1.4544,             0.00050747,             0.00050747,             0.00050747
                    202,                 1.0897,                0.86349,                 1.3436,                 1.1493,                0.93865,                 1.3384,                0.72384,                0.57544,                0.70847,                0.40521,                 1.4251,                 1.0562,                 1.5667,                 1.4492,                 1.2449,                 1.4862,               0.000505,               0.000505,               0.000505
                    203,                 1.0646,                0.87051,                 1.3377,                 1.1223,                0.93192,                 1.3337,                0.70759,                0.61557,                0.70784,                0.40131,                 1.5023,                 1.0722,                  1.641,                 1.5476,                 1.1497,                 1.6513,             0.00050252,             0.00050252,             0.00050252
                    204,                 1.0647,                 0.8655,                 1.3276,                 1.1324,                0.93492,                 1.3285,                0.74554,                 0.5805,                0.65887,                0.38521,                 1.5471,                 1.0697,                 1.6897,                 1.4424,                  1.326,                 1.5823,             0.00050005,             0.00050005,             0.00050005
                    205,                 1.0873,                0.88149,                 1.3304,                 1.1475,                0.95598,                 1.3278,                0.60897,                0.62279,                0.66431,                0.41354,                 1.5463,                 1.1202,                 1.6588,                  1.494,                  1.305,                 1.5873,             0.00049758,             0.00049758,             0.00049758
                    206,                  1.071,                0.87351,                 1.3248,                 1.1276,                0.94408,                 1.3189,                0.68115,                0.64518,                0.71997,                0.42574,                 1.5785,                 1.0032,                 1.6895,                 1.4904,                 1.2678,                 1.5441,              0.0004951,              0.0004951,              0.0004951
                    207,                 1.0795,                0.86899,                 1.3311,                 1.1321,                0.94821,                  1.325,                0.71256,                0.67682,                0.71806,                0.39616,                 1.7096,                 1.0702,                 1.8579,                 1.7348,                 1.1746,                 1.7875,             0.00049263,             0.00049263,             0.00049263
                    208,                 1.0874,                0.88488,                 1.3332,                 1.1442,                 0.9596,                 1.3247,                0.64806,                0.72155,                0.68156,                0.38545,                 1.7017,                0.90614,                 1.8078,                 1.6387,                 1.1189,                 1.6282,             0.00049015,             0.00049015,             0.00049015
                    209,                 1.0676,                0.85934,                 1.3265,                 1.1306,                0.93449,                 1.3236,                0.67432,                0.71996,                0.70344,                0.38832,                 1.6124,                 0.9986,                 1.6888,                 1.6001,                 1.1121,                 1.5805,             0.00048768,             0.00048768,             0.00048768
                    210,                 1.0834,                 0.8618,                 1.3384,                 1.1475,                0.93593,                 1.3352,                0.58512,                0.68099,                0.64789,                 0.4085,                 1.6611,                0.93363,                 1.8154,                 1.6719,                 1.0307,                 1.6855,              0.0004852,              0.0004852,              0.0004852
                    211,                 1.0821,                0.87376,                 1.3366,                  1.138,                0.93963,                 1.3278,                0.65529,                 0.6672,                0.67064,                0.36995,                  1.637,                0.97762,                 1.8168,                 1.6482,                 1.0049,                 1.7933,             0.00048273,             0.00048273,             0.00048273
                    212,                 1.0645,                0.85988,                 1.3281,                 1.1235,                0.93349,                 1.3221,                0.87965,                 0.5969,                0.65294,                0.37971,                 1.6173,                 1.0476,                 1.7554,                 1.5561,                 1.2192,                 1.5761,             0.00048025,             0.00048025,             0.00048025
                    213,                 1.0562,                0.83878,                 1.3056,                 1.1159,                0.90654,                 1.3038,                0.71146,                0.68206,                0.72319,                0.40942,                 1.6006,                 1.0557,                 1.7038,                 1.5383,                 1.1422,                  1.637,             0.00047778,             0.00047778,             0.00047778
                    214,                 1.0745,                0.85787,                 1.3303,                 1.1289,                 0.9288,                 1.3216,                0.73793,                0.60015,                0.68919,                0.40238,                 1.5354,                 1.0664,                 1.7046,                 1.5295,                 1.1888,                  1.631,              0.0004753,              0.0004753,              0.0004753
                    215,                 1.0855,                 0.8672,                 1.3351,                 1.1417,                0.93455,                 1.3302,                0.67772,                0.62927,                0.72049,                 0.4066,                 1.5494,                 1.0464,                 1.6721,                 1.5063,                 1.1406,                 1.5791,             0.00047283,             0.00047283,             0.00047283
                    216,                 1.0587,                0.84671,                 1.3162,                 1.1114,                0.92247,                 1.3112,                0.73833,                0.64757,                0.70691,                0.39608,                 1.5552,                0.97791,                 1.6614,                  1.593,                0.89932,                 1.6462,             0.00047035,             0.00047035,             0.00047035
                    217,                 1.0735,                0.85409,                 1.3277,                 1.1321,                0.94391,                 1.3242,                0.91905,                0.62983,                 0.7045,                0.39075,                 1.5275,                 1.0365,                 1.6498,                 1.5551,                 1.0938,                 1.6562,             0.00046788,             0.00046788,             0.00046788
                    218,                 1.0619,                0.85598,                 1.3118,                 1.1173,                0.94147,                 1.3084,                0.93649,                0.61525,                0.72233,                0.40513,                 1.5151,                0.95821,                 1.6335,                 1.5345,                0.96602,                 1.6278,              0.0004654,              0.0004654,              0.0004654
                    219,                 1.0309,                0.82672,                 1.3088,                 1.0938,                0.90177,                 1.3104,                0.66404,                 0.6869,                0.68032,                0.37608,                 1.5921,                 0.9631,                 1.7395,                 1.4853,                 1.3973,                 1.5998,             0.00046293,             0.00046293,             0.00046293
                    220,                 1.0497,                0.83132,                 1.3155,                 1.1085,                0.89767,                 1.3128,                0.70635,                 0.6011,                0.69932,                0.40369,                 1.5181,                0.99944,                 1.7253,                 1.4228,                 1.1175,                 1.5583,             0.00046045,             0.00046045,             0.00046045
                    221,                 1.0614,                0.83291,                 1.3123,                 1.1184,                0.91072,                 1.3081,                0.77256,                0.68468,                0.72454,                0.41397,                 1.4479,                0.95436,                 1.5672,                 1.4922,                  0.884,                 1.5614,             0.00045798,             0.00045798,             0.00045798
                    222,                 1.0535,                0.83425,                 1.3104,                  1.116,                0.90341,                 1.3144,                0.61714,                0.67185,                0.68187,                0.40217,                 1.5651,                 1.0762,                 1.7041,                 1.5814,                 1.1576,                 1.6169,              0.0004555,              0.0004555,              0.0004555
                    223,                 1.0483,                0.84274,                 1.3168,                 1.1076,                0.90945,                 1.3164,                0.75031,                0.63799,                0.72381,                0.38891,                 1.5952,                 1.0477,                 1.7273,                 1.5935,                 1.3535,                 1.6757,             0.00045303,             0.00045303,             0.00045303
                    224,                 1.0436,                0.82565,                 1.3029,                 1.1072,                   0.91,                 1.3056,                0.69789,                0.60869,                0.66812,                0.39436,                 1.6363,                 1.0628,                 1.7497,                 1.5816,                 1.2888,                 1.6116,             0.00045055,             0.00045055,             0.00045055
                    225,                 1.0364,                0.81965,                 1.3029,                  1.096,                0.89205,                 1.3027,                0.61864,                0.69316,                0.66363,                0.40716,                 1.4724,                 1.0439,                 1.6017,                 1.4364,                 1.1213,                  1.544,             0.00044808,             0.00044808,             0.00044808
                    226,                 1.0281,                 0.8116,                 1.2975,                 1.0896,                0.87673,                 1.2975,                0.69218,                0.57772,                0.67326,                0.39855,                 1.5103,                 1.0123,                 1.6618,                 1.4547,                 1.1911,                 1.5767,              0.0004456,              0.0004456,              0.0004456
                    227,                 1.0505,                 0.8203,                 1.3028,                 1.1124,                0.89089,                 1.3046,                 0.6554,                0.64289,                0.68541,                0.40329,                 1.4992,                 1.0125,                 1.6494,                 1.5275,                  1.116,                 1.5845,             0.00044312,             0.00044312,             0.00044312
                    228,                 1.0334,                0.81342,                 1.3003,                 1.0961,                0.87857,                 1.3017,                0.67003,                0.58822,                0.67925,                0.39351,                 1.4644,                0.96415,                 1.6263,                 1.4846,                 1.0813,                 1.5683,             0.00044065,             0.00044065,             0.00044065
                    229,                 1.0466,                0.82008,                  1.302,                 1.1184,                0.88358,                 1.3073,                0.74214,                0.58598,                 0.6785,                0.39842,                 1.4759,                 1.0722,                 1.5911,                 1.4866,                 1.0888,                   1.56,             0.00043818,             0.00043818,             0.00043818
                    230,                 1.0287,                0.81002,                 1.3014,                 1.0862,                0.86934,                 1.3005,                0.62786,                0.61256,                0.66861,                0.40085,                 1.5749,                0.98052,                 1.7699,                 1.4744,                 1.1714,                 1.6153,              0.0004357,              0.0004357,              0.0004357
                    231,                  1.036,                0.82133,                 1.3006,                 1.0899,                0.89155,                 1.3007,                 0.6858,                0.60043,                0.65636,                0.39148,                  1.715,                0.87401,                 1.9591,                 1.5487,                  1.186,                 1.7144,             0.00043322,             0.00043322,             0.00043322
                    232,                 1.0323,                0.80797,                 1.2991,                 1.0889,                0.87845,                 1.3047,                0.76891,                 0.6722,                 0.7181,                0.41577,                 1.7111,                0.89024,                 1.9401,                 1.5594,                 1.1329,                 1.7144,             0.00043075,             0.00043075,             0.00043075
                    233,                 1.0288,                0.79766,                 1.2939,                 1.0825,                0.86116,                 1.2931,                0.73026,                0.69799,                0.70028,                  0.395,                 1.6485,                0.94591,                 1.8382,                 1.5863,                0.99872,                  1.749,             0.00042828,             0.00042828,             0.00042828
                    234,                 1.0426,                 0.8212,                  1.308,                 1.0977,                0.88019,                 1.3042,                0.69641,                0.69691,                 0.7029,                0.40708,                 1.5972,                0.98579,                 1.8113,                 1.5529,                 1.0482,                 1.7335,              0.0004258,              0.0004258,              0.0004258
                    235,                 1.0425,                0.81503,                 1.3046,                 1.0997,                0.87666,                 1.2982,                0.71445,                0.64898,                0.68361,                0.41064,                 1.7113,                0.87648,                 1.9544,                 1.6102,                 1.0096,                 1.7523,             0.00042333,             0.00042333,             0.00042333
                    236,                 1.0361,                0.81414,                 1.3083,                 1.0943,                0.90053,                  1.305,                0.86198,                0.58791,                0.61968,                0.40018,                 1.6694,                0.89636,                 1.8999,                 1.5915,                0.98402,                 1.7378,             0.00042085,             0.00042085,             0.00042085
                    237,                 1.0397,                 0.8049,                 1.3021,                 1.0947,                0.88151,                  1.301,                0.64839,                0.69547,                0.66296,                0.40671,                 1.6702,                0.91487,                 1.9662,                  1.522,                 1.0579,                 1.7362,             0.00041838,             0.00041838,             0.00041838
                    238,                 1.0285,                0.81392,                 1.3047,                 1.0887,                0.87855,                 1.3008,                0.63204,                0.66481,                0.65323,                0.38335,                 1.6247,                 1.0556,                 1.8335,                 1.4412,                 1.4127,                 1.5749,              0.0004159,              0.0004159,              0.0004159
                    239,                 1.0121,                0.80789,                 1.2885,                 1.0714,                0.87666,                 1.2866,                 0.7258,                0.65596,                0.66393,                0.38425,                 1.7291,                 1.0294,                 1.9902,                 1.6916,                 1.1812,                 1.8362,             0.00041342,             0.00041342,             0.00041342
                    240,                 1.0038,                0.79436,                 1.2829,                 1.0625,                0.86215,                 1.2816,                0.60349,                0.71192,                0.66029,                0.38043,                 1.7353,                0.97334,                 1.9455,                 1.6001,                 1.1871,                  1.729,             0.00041095,             0.00041095,             0.00041095
                    241,                 1.0107,                  0.791,                 1.2933,                 1.0697,                0.85539,                 1.2901,                0.66872,                0.67096,                0.66666,                0.39429,                 1.7251,                  1.048,                  1.959,                 1.7007,                 1.1003,                  1.848,             0.00040847,             0.00040847,             0.00040847
                    242,                 1.0299,                0.80997,                 1.2994,                 1.0947,                0.86561,                 1.3012,                0.72805,                0.73303,                0.75214,                0.42161,                 1.4988,                 1.0329,                 1.6455,                 1.5659,                 1.1541,                  1.648,               0.000406,               0.000406,               0.000406
                    243,                 1.0446,                 0.8173,                 1.2956,                 1.1061,                0.88964,                 1.2907,                0.66226,                0.68062,                0.68332,                0.40325,                  1.707,                 1.0033,                 1.9381,                 1.7827,                0.92646,                 1.9187,             0.00040352,             0.00040352,             0.00040352
                    244,                 1.0047,                 0.7835,                 1.2809,                  1.055,                0.84828,                 1.2746,                0.63384,                0.65607,                0.68909,                0.39502,                 1.7013,                0.91777,                 1.9405,                 1.5619,                 1.0167,                   1.75,             0.00040105,             0.00040105,             0.00040105
                    245,                  1.029,                0.79837,                 1.2964,                 1.0839,                0.85879,                 1.2926,                0.69668,                0.65599,                0.65561,                0.39063,                 1.6584,                0.92616,                 1.8913,                 1.5945,                 1.0339,                 1.7477,             0.00039857,             0.00039857,             0.00039857
                    246,                  1.018,                0.79821,                 1.2911,                 1.0836,                0.85961,                 1.2949,                0.66964,                0.59203,                0.65017,                0.41302,                 1.5947,                 0.9266,                 1.8097,                 1.5476,                0.99577,                 1.7332,              0.0003961,              0.0003961,              0.0003961
                    247,                 0.9963,                0.78609,                 1.2772,                 1.0594,                0.84311,                 1.2784,                0.66486,                0.63938,                 0.6433,                0.40056,                 1.6806,                0.93145,                 1.8713,                  1.614,                 1.0349,                 1.7839,             0.00039362,             0.00039362,             0.00039362
                    248,                 1.0015,                0.78375,                 1.2865,                  1.064,                0.84052,                 1.2855,                0.64083,                0.61055,                0.62402,                0.37904,                 1.7034,                0.94097,                 1.9899,                 1.6607,                 1.0861,                 1.9071,             0.00039115,             0.00039115,             0.00039115
                    249,                 1.0024,                0.78478,                 1.2777,                  1.064,                0.83906,                 1.2792,                0.82768,                0.55653,                0.59788,                 0.3716,                 1.7159,                0.95871,                 1.9691,                 1.6739,                 1.0732,                 1.8618,             0.00038867,             0.00038867,             0.00038867
                    250,                0.99917,                0.77402,                 1.2802,                 1.0591,                0.83216,                 1.2802,                0.69123,                0.61134,                0.64038,                0.37632,                 1.6262,                0.93952,                 1.8757,                 1.6341,                 1.0754,                 1.8082,              0.0003862,              0.0003862,              0.0003862
                    251,                0.97804,                0.76497,                 1.2637,                 1.0276,                0.82933,                 1.2605,                0.88684,                0.57734,                0.64964,                0.38379,                 1.6315,                0.99096,                 1.8657,                 1.6886,                0.96951,                  1.875,             0.00038372,             0.00038372,             0.00038372
                    252,                0.99009,                0.77074,                 1.2707,                 1.0469,                0.83465,                 1.2721,                0.80184,                0.65194,                0.65461,                0.37565,                 1.5262,                 1.1206,                 1.7165,                 1.4386,                 1.5015,                 1.5754,             0.00038125,             0.00038125,             0.00038125
                    253,                 1.0006,                0.76835,                 1.2745,                 1.0587,                0.82305,                 1.2744,                0.87367,                 0.5667,                0.61577,                0.39141,                 1.6656,                 1.0788,                 1.9242,                  1.471,                   1.57,                 1.5613,             0.00037878,             0.00037878,             0.00037878
                    254,                 1.0002,                0.79091,                 1.2858,                 1.0614,                 0.8436,                 1.2847,                 0.5431,                0.63563,                0.63159,                 0.4036,                 1.6773,                 1.0178,                 1.9123,                 1.4771,                 1.3574,                 1.6433,              0.0003763,              0.0003763,              0.0003763
                    255,                0.98766,                0.77528,                 1.2807,                 1.0478,                0.82672,                 1.2801,                0.65892,                 0.5894,                0.64029,                0.41228,                 1.6333,                0.97255,                 1.8434,                 1.5496,                 1.4402,                 1.5876,             0.00037383,             0.00037383,             0.00037383
                    256,                 1.0124,                0.78425,                 1.2835,                 1.0729,                0.84396,                  1.285,                0.68167,                0.57391,                0.64374,                 0.4012,                 1.6686,                 1.0257,                 1.8939,                 1.5853,                 1.3072,                 1.6916,             0.00037135,             0.00037135,             0.00037135
                    257,                0.97485,                0.76286,                 1.2659,                 1.0421,                0.80902,                 1.2712,                0.65074,                0.59035,                0.61329,                0.38796,                 1.6505,                 1.0482,                   1.85,                 1.5632,                 1.2576,                 1.7171,             0.00036888,             0.00036888,             0.00036888
                    258,                0.99636,                0.78067,                 1.2747,                 1.0564,                0.83295,                 1.2785,                0.83601,                0.57942,                0.61306,                0.38798,                 1.6847,                0.99388,                  1.882,                 1.6747,                 1.0357,                 1.8472,              0.0003664,              0.0003664,              0.0003664
                    259,                0.97644,                0.75775,                 1.2648,                 1.0299,                0.81579,                 1.2667,                0.62719,                0.61132,                0.62477,                0.38025,                 1.7261,                 1.0947,                  1.957,                 1.6992,                 1.3298,                 1.8227,             0.00036393,             0.00036393,             0.00036393
                    260,                0.99241,                0.75912,                 1.2791,                  1.055,                 0.8154,                 1.2816,                 0.6749,                0.63654,                0.65501,                0.39287,                 1.6166,                 1.1206,                 1.7838,                 1.5595,                 1.3827,                 1.6328,             0.00036145,             0.00036145,             0.00036145
                    261,                0.97828,                0.75594,                 1.2637,                 1.0335,                0.81058,                 1.2681,                0.61857,                0.64218,                0.63235,                0.37829,                 1.7024,                 0.9565,                 1.9813,                 1.5719,                 1.1606,                 1.7247,             0.00035898,             0.00035898,             0.00035898
                    262,                0.97385,                0.75617,                 1.2593,                  1.031,                0.82311,                  1.262,                0.59989,                0.62751,                0.62699,                0.38074,                 1.6811,                0.96129,                  1.958,                 1.7089,                0.99727,                 1.9054,              0.0003565,              0.0003565,              0.0003565
                    263,                0.98498,                0.75693,                 1.2682,                 1.0405,                0.82264,                 1.2666,                0.64796,                0.63384,                0.63411,                0.38369,                   1.68,                0.97323,                  1.964,                 1.6435,                 1.0628,                 1.8803,             0.00035403,             0.00035403,             0.00035403
                    264,                0.97441,                0.74649,                 1.2519,                 1.0356,                0.79527,                 1.2524,                0.67438,                0.59417,                0.61812,                0.37896,                  1.595,                 1.0924,                 1.8416,                 1.6952,                 1.1347,                 1.8445,             0.00035155,             0.00035155,             0.00035155
                    265,                0.98601,                0.77387,                 1.2792,                 1.0503,                0.82319,                 1.2846,                0.63849,                0.58335,                0.61004,                0.39172,                  1.647,                 1.0233,                 1.9069,                 1.5726,                 1.3149,                   1.71,             0.00034908,             0.00034908,             0.00034908
                    266,                0.97544,                0.76072,                 1.2637,                 1.0357,                 0.8033,                 1.2664,                0.67176,                0.55211,                 0.6291,                0.38656,                 1.6723,                  1.015,                 1.8646,                 1.6383,                 1.2266,                 1.7647,              0.0003466,              0.0003466,              0.0003466
                    267,                0.97232,                0.75569,                  1.256,                 1.0265,                0.80146,                 1.2565,                0.64922,                 0.5959,                0.62993,                 0.3754,                 1.6702,                  1.093,                  1.874,                 1.6319,                  1.314,                 1.7677,             0.00034413,             0.00034413,             0.00034413
                    268,                0.98476,                0.74645,                 1.2629,                 1.0468,                0.80203,                 1.2654,                0.62974,                0.71043,                0.64575,                0.39605,                 1.6311,                 1.0694,                 1.8465,                 1.7062,                  1.154,                 1.8046,             0.00034165,             0.00034165,             0.00034165
                    269,                0.98498,                0.74989,                 1.2735,                 1.0454,                 0.8022,                 1.2712,                0.68645,                0.60413,                 0.6542,                0.39234,                 1.6897,                 1.0683,                 1.9276,                 1.8109,                0.92835,                 1.9721,             0.00033917,             0.00033917,             0.00033917
                    270,                0.96174,                0.75117,                 1.2558,                 1.0243,                0.80489,                 1.2583,                0.66967,                0.58402,                0.63595,                0.38417,                 1.7617,                 1.0365,                 2.0062,                 1.8852,                 0.8982,                 2.0504,              0.0003367,              0.0003367,              0.0003367
                    271,                0.97571,                0.76162,                  1.266,                 1.0355,                0.82546,                 1.2693,                0.58783,                0.69282,                0.63628,                0.37428,                 1.6891,                 1.0828,                 1.8809,                  1.779,                 1.1601,                 1.8628,             0.00033423,             0.00033423,             0.00033423
                    272,                0.97765,                0.74176,                 1.2542,                 1.0462,                0.79201,                 1.2592,                0.90479,                0.54036,                0.64449,                0.38265,                 1.6682,                 1.0393,                 1.8869,                 1.6612,                  1.261,                 1.7917,             0.00033175,             0.00033175,             0.00033175
                    273,                0.99087,                0.76768,                 1.2726,                 1.0492,                0.82627,                 1.2763,                0.67897,                 0.6348,                0.65383,                0.39604,                 1.6116,                 1.0122,                 1.7675,                 1.6254,                 1.1328,                 1.7231,             0.00032928,             0.00032928,             0.00032928
                    274,                0.96632,                0.74875,                 1.2507,                 1.0251,                0.81587,                 1.2487,                0.65945,                0.59092,                0.63083,                0.36996,                 1.7115,                 1.0047,                 1.9149,                 1.6337,                  1.263,                 1.7777,              0.0003268,              0.0003268,              0.0003268
                    275,                0.96076,                0.74824,                 1.2501,                 1.0281,                0.78683,                 1.2552,                0.69023,                0.61908,                 0.6413,                0.37557,                 1.6511,                0.99974,                  1.859,                 1.6496,                 1.2074,                 1.8264,             0.00032433,             0.00032433,             0.00032433
                    276,                0.95606,                0.73942,                 1.2511,                 1.0186,                0.78386,                 1.2528,                0.58666,                0.64515,                0.65612,                0.37614,                 1.6333,                 1.0169,                 1.8041,                 1.5922,                 1.2379,                 1.6849,             0.00032185,             0.00032185,             0.00032185
                    277,                0.95288,                0.75223,                   1.25,                 1.0161,                0.80664,                 1.2515,                0.65811,                0.72956,                0.69287,                0.39788,                 1.5381,                0.97899,                 1.6896,                 1.5614,                 1.0041,                 1.6898,             0.00031938,             0.00031938,             0.00031938
                    278,                0.94831,                0.72929,                 1.2415,                 1.0135,                0.77819,                 1.2431,                0.80464,                0.56896,                0.63975,                 0.3887,                 1.6501,                0.93382,                 1.9023,                 1.5829,                 1.1646,                 1.6886,              0.0003169,              0.0003169,              0.0003169
                    279,                0.94681,                0.73134,                 1.2427,                 1.0139,                0.77942,                 1.2479,                0.63358,                0.63171,                 0.6508,                0.39295,                 1.6511,                 1.0109,                 1.8676,                 1.5916,                 1.1604,                 1.6968,             0.00031443,             0.00031443,             0.00031443
                    280,                0.97494,                0.74559,                 1.2528,                 1.0391,                0.80111,                  1.255,                0.64562,                0.61915,                0.66709,                0.40519,                 1.6212,                0.98657,                  1.831,                 1.5665,                 1.1667,                 1.6712,             0.00031195,             0.00031195,             0.00031195
                    281,                0.95059,                0.72683,                   1.24,                 1.0073,                0.78811,                 1.2431,                0.62854,                0.58645,                 0.6404,                0.40914,                 1.6366,                 1.0219,                 1.8793,                 1.5085,                 1.2754,                 1.6042,             0.00030948,             0.00030948,             0.00030948
                    282,                0.94797,                0.74451,                 1.2611,                 1.0154,                0.80057,                 1.2712,                0.60575,                0.61076,                0.63725,                0.38963,                 1.6486,                 1.1369,                 1.8305,                 1.6117,                  1.317,                 1.6939,               0.000307,               0.000307,               0.000307
                    283,                0.95162,                0.72275,                 1.2441,                 1.0069,                0.76663,                 1.2472,                0.59218,                0.69738,                0.65847,                0.40541,                 1.5638,                 1.1014,                 1.7132,                 1.6513,                 1.1334,                 1.7693,             0.00030452,             0.00030452,             0.00030452
                    284,                0.96739,                0.75353,                 1.2617,                 1.0317,                0.82364,                 1.2726,                0.74118,                0.56935,                0.67689,                 0.4013,                 1.5612,                 1.1058,                 1.7202,                 1.5142,                 1.1874,                 1.6418,             0.00030205,             0.00030205,             0.00030205
                    285,                0.94714,                 0.7291,                 1.2462,                 1.0166,                0.78143,                 1.2542,                0.65359,                0.60403,                0.64405,                0.39606,                 1.6546,                 1.0431,                 1.9125,                 1.5126,                 1.3284,                 1.6202,             0.00029958,             0.00029958,             0.00029958
                    286,                0.95065,                0.73127,                 1.2547,                 1.0165,                0.78736,                 1.2619,                0.58145,                 0.6769,                 0.6411,                0.38982,                 1.7518,                 1.0127,                   2.05,                 1.4885,                 1.4346,                 1.5951,              0.0002971,              0.0002971,              0.0002971
                    287,                0.97304,                0.75079,                 1.2748,                 1.0329,                  0.804,                 1.2779,                0.63614,                0.59654,                0.65272,                0.40051,                 1.7235,                   1.03,                 2.0007,                 1.5844,                 1.3589,                 1.7196,             0.00029462,             0.00029462,             0.00029462
                    288,                0.96718,                0.73887,                 1.2536,                 1.0234,                 0.7914,                 1.2564,                0.75857,                0.53559,                0.63596,                 0.3821,                 1.7352,                 1.0726,                 2.0215,                 1.7275,                 1.3489,                  1.819,             0.00029215,             0.00029215,             0.00029215
                    289,                0.96275,                0.73708,                 1.2502,                 1.0282,                0.79143,                 1.2581,                0.56534,                 0.6544,                0.63321,                0.37338,                 1.5973,                 1.1607,                 1.8047,                 1.7831,                 1.2559,                 1.8512,             0.00028967,             0.00028967,             0.00028967
                    290,                0.93645,                 0.7113,                 1.2303,                 0.9933,                0.75461,                 1.2362,                0.69174,                0.65361,                 0.6598,                0.37859,                 1.7226,                 1.1502,                 1.9889,                  1.686,                 1.3468,                 1.8481,              0.0002872,              0.0002872,              0.0002872
                    291,                0.92656,                0.71269,                 1.2337,                0.99924,                0.76391,                 1.2458,                0.65497,                0.62549,                0.63636,                0.38708,                 1.7477,                 1.0638,                  2.056,                  1.814,                 1.1438,                 2.0456,             0.00028472,             0.00028472,             0.00028472
                    292,                0.94251,                0.72637,                  1.251,                 1.0067,                0.76561,                  1.252,                0.88366,                0.51872,                0.61575,                0.36959,                 1.7666,                 1.1766,                 2.0684,                 1.9191,                 1.1857,                 2.0524,             0.00028225,             0.00028225,             0.00028225
                    293,                0.95644,                0.72252,                  1.252,                 1.0173,                0.76397,                 1.2524,                0.75195,                0.58358,                0.62501,                0.37096,                 1.8645,                 1.1198,                 2.2011,                 1.9469,                 1.1451,                  2.124,             0.00027978,             0.00027978,             0.00027978
                    294,                0.93208,                0.72639,                 1.2422,                0.99105,                0.78256,                 1.2426,                0.67805,                0.63089,                 0.6519,                0.38844,                 1.7805,                 1.0204,                 2.0771,                   1.74,                  1.347,                 1.8849,              0.0002773,              0.0002773,              0.0002773
